exercise_index,entity_id,original_question_id,previous_exercise_index
1237,ex1237,2618,1460
1238,ex1238,2619,1461
1239,ex1239,2620,1462
1240,ex1240,2621,1463
1241,ex1241,2622,1464
1242,ex1242,2623,1465
1243,ex1243,2624,1466
1244,ex1244,2628,1467
1245,ex1245,2631,1469
1246,ex1246,2632,1470
1247,ex1247,2633,1471
1248,ex1248,2652,1475
1249,ex1249,2653,1476
1250,ex1250,2654,1477
1251,ex1251,2655,1478
1252,ex1252,2669,1479
1253,ex1253,2673,1480
1254,ex1254,2681,1482
1255,ex1255,2682,1483
1256,ex1256,2720,1484
1257,ex1257,2721,1485
1258,ex1258,2738,1486
1259,ex1259,2744,1488
1260,ex1260,2750,1491
1261,ex1261,2751,1492
1262,ex1262,2754,1495
1263,ex1263,2755,1496
1264,ex1264,2756,1497
1265,ex1265,2763,1503
1266,ex1266,2764,1504
1267,ex1267,2896,1505
1268,ex1268,3060,1510
1269,ex1269,3082,1511
1270,ex1270,3091,1512
1271,ex1271,3092,1513
1272,ex1272,3098,1514
1273,ex1273,3127,1515
1274,ex1274,3135,1516
1275,ex1275,3136,1517
1276,ex1276,3137,1518
1277,ex1277,3149,1521
1278,ex1278,3150,1522
1279,ex1279,3151,1523
1280,ex1280,3152,1524
1281,ex1281,3153,1525
1282,ex1282,3154,1526
1283,ex1283,3155,1527
1284,ex1284,3161,1530
1285,ex1285,3162,1531
1286,ex1286,3163,1532
1287,ex1287,3167,1533
1288,ex1288,3171,1534
1289,ex1289,3172,1535
1290,ex1290,3177,1536
1291,ex1291,3178,1537
1292,ex1292,3186,1538
1293,ex1293,3196,1539
1294,ex1294,3203,1540
1295,ex1295,3206,1542
1296,ex1296,3212,1544
1297,ex1297,3213,1545
1298,ex1298,3214,1546
1299,ex1299,3215,1547
1300,ex1300,3216,1548
1301,ex1301,3217,1549
1302,ex1302,3218,1550
1303,ex1303,3219,1551
1304,ex1304,3220,1552
1305,ex1305,3221,1553
1306,ex1306,3222,1554
1307,ex1307,3224,1556
1308,ex1308,3225,1557
1309,ex1309,3230,1558
1310,ex1310,3250,1561
1311,ex1311,3264,1562
1312,ex1312,3279,1568
1313,ex1313,3283,1571
1314,ex1314,3285,1572
1315,ex1315,3289,1574
1316,ex1316,3597,1580
1317,ex1317,3600,1581
1318,ex1318,3606,1582
1319,ex1319,3607,1583
1320,ex1320,3608,1584
1321,ex1321,3609,1585
1322,ex1322,3618,1591
1323,ex1323,3619,1592
1324,ex1324,3620,1593
1325,ex1325,3622,1594
1326,ex1326,3625,1597
1327,ex1327,3626,1598
1328,ex1328,3627,1599
1329,ex1329,3628,1600
1330,ex1330,3639,1602
1331,ex1331,3640,1603
1332,ex1332,3641,1604
1333,ex1333,3642,1605
1334,ex1334,3643,1606
1335,ex1335,3665,1607
1336,ex1336,3666,1608
1337,ex1337,3739,1609
1338,ex1338,3740,1610
1339,ex1339,3741,1611
1340,ex1340,3742,1612
1341,ex1341,3743,1613
1342,ex1342,3744,1614
1343,ex1343,3745,1615
1344,ex1344,3746,1616
1345,ex1345,3747,1617
1346,ex1346,3751,1618
1347,ex1347,3752,1619
1348,ex1348,3753,1620
1349,ex1349,3754,1621
1350,ex1350,3755,1622
1351,ex1351,3763,1623
1352,ex1352,3764,1624
1353,ex1353,3766,1625
1354,ex1354,3768,1626
1355,ex1355,3769,1627
1356,ex1356,3770,1628
1357,ex1357,3783,1629
1358,ex1358,3784,1630
1359,ex1359,3785,1631
1360,ex1360,3786,1632
1361,ex1361,3917,1634
1362,ex1362,3918,1635
1363,ex1363,3919,1636
1364,ex1364,3921,1637
1365,ex1365,3922,1638
1366,ex1366,3929,1640
1367,ex1367,3930,1641
1368,ex1368,3931,1642
1369,ex1369,3933,1643
1370,ex1370,3934,1644
1371,ex1371,3935,1645
1372,ex1372,3936,1646
1373,ex1373,3937,1647
1374,ex1374,3938,1648
1375,ex1375,3939,1649
1376,ex1376,3940,1650
1377,ex1377,3941,1651
1378,ex1378,3942,1652
1379,ex1379,3943,1653
1380,ex1380,3945,1654
1381,ex1381,3946,1655
1382,ex1382,3947,1656
1383,ex1383,3949,1657
1384,ex1384,3950,1658
1385,ex1385,3951,1659
1386,ex1386,3952,1660
1387,ex1387,3953,1661
1388,ex1388,3954,1662
1389,ex1389,3955,1663
1390,ex1390,3956,1664
1391,ex1391,3957,1665
1392,ex1392,3958,1666
1393,ex1393,3959,1667
1394,ex1394,3960,1668
1395,ex1395,3961,1669
1396,ex1396,3962,1670
1397,ex1397,3963,1671
1398,ex1398,3964,1672
1399,ex1399,3965,1673
1400,ex1400,3966,1674
1401,ex1401,3967,1675
1402,ex1402,3968,1676
1403,ex1403,3969,1677
1404,ex1404,3970,1678
1405,ex1405,3971,1679
1406,ex1406,3972,1680
1407,ex1407,3973,1681
1408,ex1408,3974,1682
1409,ex1409,3975,1683
1410,ex1410,3977,1684
1411,ex1411,3978,1685
1412,ex1412,3979,1686
1413,ex1413,3980,1687
1414,ex1414,3981,1688
1415,ex1415,3982,1689
1416,ex1416,3983,1690
1417,ex1417,3984,1691
1418,ex1418,3985,1692
1419,ex1419,3986,1693
1420,ex1420,3987,1694
1421,ex1421,3988,1695
1422,ex1422,3989,1696
1423,ex1423,3990,1697
1424,ex1424,3991,1698
1425,ex1425,3992,1699
1426,ex1426,3993,1700
1427,ex1427,3994,1701
1428,ex1428,3996,1702
1429,ex1429,3997,1703
1430,ex1430,3998,1704
1431,ex1431,3999,1705
1432,ex1432,4000,1706
1433,ex1433,4001,1707
1434,ex1434,4002,1708
1435,ex1435,4003,1709
1436,ex1436,4004,1710
1437,ex1437,4005,1711
1438,ex1438,4006,1712
1439,ex1439,4007,1713
1440,ex1440,4008,1714
1441,ex1441,4009,1715
1442,ex1442,4010,1716
1443,ex1443,4011,1717
1444,ex1444,4012,1718
1445,ex1445,4013,1719
1446,ex1446,4014,1720
1447,ex1447,4015,1721
1448,ex1448,4016,1722
1449,ex1449,4017,1723
1450,ex1450,4018,1724
1451,ex1451,4019,1725
1452,ex1452,4020,1726
1453,ex1453,4021,1727
1454,ex1454,4022,1728
1455,ex1455,4023,1729
1456,ex1456,4025,1730
1457,ex1457,4026,1731
1458,ex1458,4027,1732
1459,ex1459,4028,1733
1460,ex1460,4029,1734
1461,ex1461,4030,1735
1462,ex1462,4031,1736
1463,ex1463,4032,1737
1464,ex1464,4033,1738
1465,ex1465,4034,1739
1466,ex1466,4035,1740
1467,ex1467,4036,1741
1468,ex1468,4037,1742
1469,ex1469,4038,1743
1470,ex1470,4039,1744
1471,ex1471,4040,1745
1472,ex1472,4041,1746
1473,ex1473,4042,1747
1474,ex1474,4043,1748
1475,ex1475,4045,1749
1476,ex1476,4046,1750
1477,ex1477,4047,1751
1478,ex1478,4048,1752
1479,ex1479,4049,1753
1480,ex1480,4050,1754
1481,ex1481,4051,1755
1482,ex1482,4052,1756
1483,ex1483,4053,1757
1484,ex1484,4054,1758
1485,ex1485,4055,1759
1486,ex1486,4056,1760
1487,ex1487,4057,1761
1488,ex1488,4058,1762
1489,ex1489,4059,1763
1490,ex1490,4060,1764
1491,ex1491,4061,1765
1492,ex1492,4062,1766
1493,ex1493,4063,1767
1494,ex1494,4064,1768
1495,ex1495,4065,1769
1496,ex1496,4066,1770
1497,ex1497,4067,1771
1498,ex1498,4068,1772
1499,ex1499,4069,1773
1500,ex1500,4070,1774
1501,ex1501,4071,1775
1502,ex1502,4072,1776
1503,ex1503,4073,1777
1504,ex1504,4074,1778
1505,ex1505,4075,1779
1506,ex1506,4076,1780
1507,ex1507,4077,1781
1508,ex1508,4078,1782
1509,ex1509,4079,1783
1510,ex1510,4080,1784
1511,ex1511,4081,1785
1512,ex1512,4082,1786
1513,ex1513,4083,1787
1514,ex1514,4084,1788
1515,ex1515,4085,1789
1516,ex1516,4086,1790
1517,ex1517,4087,1791
1518,ex1518,4088,1792
1519,ex1519,4089,1793
1520,ex1520,4090,1794
1521,ex1521,4091,1795
1522,ex1522,4092,1796
1523,ex1523,4093,1797
1524,ex1524,4094,1798
1525,ex1525,4099,1799
1526,ex1526,4101,1800
1527,ex1527,4102,1801
1528,ex1528,4103,1802
1529,ex1529,4104,1803
1530,ex1530,4105,1804
1531,ex1531,4106,1805
1532,ex1532,4107,1806
1533,ex1533,4108,1807
1534,ex1534,4109,1808
1535,ex1535,4110,1809
1536,ex1536,4111,1810
1537,ex1537,4112,1811
1538,ex1538,4113,1812
1539,ex1539,4114,1813
1540,ex1540,4115,1814
1541,ex1541,4116,1815
1542,ex1542,4117,1816
1543,ex1543,4118,1817
1544,ex1544,4119,1818
1545,ex1545,4120,1819
1546,ex1546,4121,1820
1547,ex1547,4122,1821
1548,ex1548,4123,1822
1549,ex1549,4124,1823
1550,ex1550,4125,1824
1551,ex1551,4127,1825
1552,ex1552,4128,1826
1553,ex1553,4129,1827
1554,ex1554,4130,1828
1555,ex1555,4131,1829
1556,ex1556,4132,1830
1557,ex1557,4135,1831
1558,ex1558,4136,1832
1559,ex1559,4138,1833
1560,ex1560,4139,1834
1561,ex1561,4140,1835
1562,ex1562,4141,1836
1563,ex1563,4142,1837
1564,ex1564,4143,1838
1565,ex1565,4145,1839
1566,ex1566,4146,1840
1567,ex1567,4147,1841
1568,ex1568,4249,1860
1569,ex1569,4254,1862
1570,ex1570,4259,1865
1571,ex1571,4260,1866
1572,ex1572,4261,1867
1573,ex1573,4262,1868
1574,ex1574,4263,1869
1575,ex1575,4264,1870
1576,ex1576,4265,1871
1577,ex1577,4267,1873
1578,ex1578,4269,1875
1579,ex1579,4270,1876
1580,ex1580,4280,1885
1581,ex1581,4283,1888
1582,ex1582,4290,1891
1583,ex1583,4292,1893
1584,ex1584,4293,1894
1585,ex1585,4294,1895
1586,ex1586,4295,1896
1587,ex1587,4296,1897
1588,ex1588,4297,1898
1589,ex1589,4298,1899
1590,ex1590,4299,1900
1591,ex1591,4300,1901
1592,ex1592,4301,1902
1593,ex1593,4302,1903
1594,ex1594,4303,1904
1595,ex1595,4304,1905
1596,ex1596,4305,1906
1597,ex1597,4306,1907
1598,ex1598,4307,1908
1599,ex1599,4308,1909
1600,ex1600,4322,1912
1601,ex1601,4323,1913
1602,ex1602,4664,1917
1603,ex1603,4937,1925
1604,ex1604,5112,1926
1605,ex1605,5190,1927
