exercise_index,entity_id,original_question_id,previous_exercise_index
1256,ex1256,2174,1256
1257,ex1257,2175,1257
1258,ex1258,2176,1258
1259,ex1259,2189,1259
1260,ex1260,2194,1260
1261,ex1261,2195,1261
1262,ex1262,2196,1262
1263,ex1263,2197,1263
1264,ex1264,2198,1264
1265,ex1265,2199,1265
1266,ex1266,2200,1266
1267,ex1267,2201,1267
1268,ex1268,2202,1268
1269,ex1269,2203,1269
1270,ex1270,2204,1270
1271,ex1271,2205,1271
1272,ex1272,2206,1272
1273,ex1273,2207,1273
1274,ex1274,2208,1274
1275,ex1275,2209,1275
1276,ex1276,2210,1276
1277,ex1277,2211,1277
1278,ex1278,2212,1278
1279,ex1279,2213,1279
1280,ex1280,2214,1280
1281,ex1281,2215,1281
1282,ex1282,2216,1282
1283,ex1283,2217,1283
1284,ex1284,2218,1284
1285,ex1285,2219,1285
1286,ex1286,2220,1286
1287,ex1287,2221,1287
1288,ex1288,2222,1288
1289,ex1289,2223,1289
1290,ex1290,2224,1290
1291,ex1291,2225,1291
1292,ex1292,2226,1292
1293,ex1293,2227,1293
1294,ex1294,2228,1294
1295,ex1295,2229,1295
1296,ex1296,2230,1296
1297,ex1297,2232,1297
1298,ex1298,2233,1298
1299,ex1299,2234,1299
1300,ex1300,2235,1300
1301,ex1301,2236,1301
1302,ex1302,2237,1302
1303,ex1303,2238,1303
1304,ex1304,2242,1304
1305,ex1305,2243,1305
1306,ex1306,2244,1306
1307,ex1307,2245,1307
1308,ex1308,2246,1308
1309,ex1309,2247,1309
1310,ex1310,2248,1310
1311,ex1311,2249,1311
1312,ex1312,2250,1312
1313,ex1313,2251,1313
1314,ex1314,2252,1314
1315,ex1315,2253,1315
1316,ex1316,2254,1316
1317,ex1317,2255,1317
1318,ex1318,2256,1318
1319,ex1319,2257,1319
1320,ex1320,2258,1320
1321,ex1321,2259,1321
1322,ex1322,2260,1322
1323,ex1323,2261,1323
1324,ex1324,2262,1324
1325,ex1325,2263,1325
1326,ex1326,2264,1326
1327,ex1327,2265,1327
1328,ex1328,2266,1328
1329,ex1329,2267,1329
1330,ex1330,2269,1330
1331,ex1331,2270,1331
1332,ex1332,2271,1332
1333,ex1333,2272,1333
1334,ex1334,2273,1334
1335,ex1335,2274,1335
1336,ex1336,2275,1336
1337,ex1337,2276,1337
1338,ex1338,2277,1338
1339,ex1339,2278,1339
1340,ex1340,2279,1340
1341,ex1341,2280,1341
1342,ex1342,2281,1342
1343,ex1343,2282,1343
1344,ex1344,2284,1344
1345,ex1345,2287,1345
1346,ex1346,2288,1346
1347,ex1347,2290,1347
1348,ex1348,2291,1348
1349,ex1349,2292,1349
1350,ex1350,2293,1350
1351,ex1351,2295,1351
1352,ex1352,2309,1352
1353,ex1353,2310,1353
1354,ex1354,2311,1354
1355,ex1355,2312,1355
1356,ex1356,2313,1356
1357,ex1357,2314,1357
1358,ex1358,2315,1358
1359,ex1359,2318,1359
1360,ex1360,2321,1360
1361,ex1361,2322,1361
1362,ex1362,2323,1362
1363,ex1363,2324,1363
1364,ex1364,2326,1364
1365,ex1365,2328,1365
1366,ex1366,2332,1366
1367,ex1367,2333,1367
1368,ex1368,2334,1368
1369,ex1369,2335,1369
1370,ex1370,2336,1370
1371,ex1371,2337,1371
1372,ex1372,2338,1372
1373,ex1373,2339,1373
1374,ex1374,2340,1374
1375,ex1375,2341,1375
1376,ex1376,2342,1376
1377,ex1377,2343,1377
1378,ex1378,2344,1378
1379,ex1379,2345,1379
1380,ex1380,2346,1380
1381,ex1381,2347,1381
1382,ex1382,2348,1382
1383,ex1383,2349,1383
1384,ex1384,2353,1384
1385,ex1385,2354,1385
1386,ex1386,2355,1386
1387,ex1387,2356,1387
1388,ex1388,2361,1388
1389,ex1389,2365,1389
1390,ex1390,2366,1390
1391,ex1391,2369,1391
1392,ex1392,2372,1392
1393,ex1393,2374,1393
1394,ex1394,2375,1394
1395,ex1395,2377,1395
1396,ex1396,2378,1396
1397,ex1397,2379,1397
1398,ex1398,2388,1398
1399,ex1399,2389,1399
1400,ex1400,2390,1400
1401,ex1401,2392,1401
1402,ex1402,2393,1402
1403,ex1403,2394,1403
1404,ex1404,2396,1404
1405,ex1405,2397,1405
1406,ex1406,2398,1406
1407,ex1407,2399,1407
1408,ex1408,2404,1408
1409,ex1409,2405,1409
1410,ex1410,2407,1410
1411,ex1411,2408,1411
1412,ex1412,2409,1412
1413,ex1413,2410,1413
1414,ex1414,2411,1414
1415,ex1415,2412,1415
1416,ex1416,2413,1416
1417,ex1417,2414,1417
1418,ex1418,2415,1418
1419,ex1419,2416,1419
1420,ex1420,2417,1420
1421,ex1421,2418,1421
1422,ex1422,2419,1422
1423,ex1423,2420,1423
1424,ex1424,2421,1424
1425,ex1425,2424,1425
1426,ex1426,2425,1426
1427,ex1427,2426,1427
1428,ex1428,2427,1428
1429,ex1429,2428,1429
1430,ex1430,2429,1430
1431,ex1431,2430,1431
1432,ex1432,2431,1432
1433,ex1433,2432,1433
1434,ex1434,2433,1434
1435,ex1435,2544,1435
1436,ex1436,2574,1436
1437,ex1437,2575,1437
1438,ex1438,2576,1438
1439,ex1439,2577,1439
1440,ex1440,2578,1440
1441,ex1441,2579,1441
1442,ex1442,2580,1442
1443,ex1443,2581,1443
1444,ex1444,2582,1444
1445,ex1445,2584,1445
1446,ex1446,2585,1446
1447,ex1447,2586,1447
1448,ex1448,2587,1448
1449,ex1449,2588,1449
1450,ex1450,2598,1450
1451,ex1451,2599,1451
1452,ex1452,2604,1452
1453,ex1453,2605,1453
1454,ex1454,2610,1454
1455,ex1455,2613,1455
1456,ex1456,2614,1456
1457,ex1457,2615,1457
1458,ex1458,2616,1458
1459,ex1459,2617,1459
1460,ex1460,2618,1460
1461,ex1461,2619,1461
1462,ex1462,2620,1462
1463,ex1463,2621,1463
1464,ex1464,2622,1464
1465,ex1465,2623,1465
1466,ex1466,2624,1466
1467,ex1467,2628,1467
1468,ex1468,2629,1468
1469,ex1469,2631,1469
1470,ex1470,2632,1470
1471,ex1471,2633,1471
1472,ex1472,2634,1472
1473,ex1473,2637,1473
1474,ex1474,2644,1474
1475,ex1475,2652,1475
1476,ex1476,2653,1476
1477,ex1477,2654,1477
1478,ex1478,2655,1478
1479,ex1479,2669,1479
1480,ex1480,2673,1480
1481,ex1481,2678,1481
1482,ex1482,2681,1482
1483,ex1483,2682,1483
1484,ex1484,2720,1484
1485,ex1485,2721,1485
1486,ex1486,2738,1486
1487,ex1487,2740,1487
1488,ex1488,2744,1488
1489,ex1489,2746,1489
1490,ex1490,2747,1490
1491,ex1491,2750,1491
1492,ex1492,2751,1492
1493,ex1493,2752,1493
1494,ex1494,2753,1494
1495,ex1495,2754,1495
1496,ex1496,2755,1496
1497,ex1497,2756,1497
1498,ex1498,2758,1498
1499,ex1499,2759,1499
1500,ex1500,2760,1500
1501,ex1501,2761,1501
1502,ex1502,2762,1502
1503,ex1503,2763,1503
1504,ex1504,2764,1504
1505,ex1505,2896,1505
1506,ex1506,2897,1506
1507,ex1507,2900,1507
1508,ex1508,2902,1508
1509,ex1509,3031,1509
1510,ex1510,3060,1510
1511,ex1511,3082,1511
1512,ex1512,3091,1512
1513,ex1513,3092,1513
1514,ex1514,3098,1514
1515,ex1515,3127,1515
1516,ex1516,3135,1516
1517,ex1517,3136,1517
1518,ex1518,3137,1518
1519,ex1519,3145,1519
1520,ex1520,3148,1520
1521,ex1521,3149,1521
1522,ex1522,3150,1522
1523,ex1523,3151,1523
1524,ex1524,3152,1524
1525,ex1525,3153,1525
1526,ex1526,3154,1526
1527,ex1527,3155,1527
1528,ex1528,3157,1528
1529,ex1529,3158,1529
1530,ex1530,3161,1530
1531,ex1531,3162,1531
1532,ex1532,3163,1532
1533,ex1533,3167,1533
1534,ex1534,3171,1534
1535,ex1535,3172,1535
1536,ex1536,3177,1536
1537,ex1537,3178,1537
1538,ex1538,3186,1538
1539,ex1539,3196,1539
1540,ex1540,3203,1540
1541,ex1541,3204,1541
1542,ex1542,3206,1542
1543,ex1543,3207,1543
1544,ex1544,3212,1544
1545,ex1545,3213,1545
1546,ex1546,3214,1546
1547,ex1547,3215,1547
1548,ex1548,3216,1548
1549,ex1549,3217,1549
1550,ex1550,3218,1550
1551,ex1551,3219,1551
1552,ex1552,3220,1552
1553,ex1553,3221,1553
1554,ex1554,3222,1554
1555,ex1555,3223,1555
1556,ex1556,3224,1556
1557,ex1557,3225,1557
1558,ex1558,3230,1558
1559,ex1559,3234,1559
1560,ex1560,3235,1560
1561,ex1561,3250,1561
1562,ex1562,3264,1562
1563,ex1563,3268,1563
1564,ex1564,3269,1564
1565,ex1565,3270,1565
1566,ex1566,3271,1566
1567,ex1567,3274,1567
1568,ex1568,3279,1568
1569,ex1569,3280,1569
1570,ex1570,3281,1570
1571,ex1571,3283,1571
1572,ex1572,3285,1572
1573,ex1573,3286,1573
1574,ex1574,3289,1574
1575,ex1575,3291,1575
1576,ex1576,3592,1576
1577,ex1577,3593,1577
1578,ex1578,3595,1578
1579,ex1579,3596,1579
1580,ex1580,3597,1580
1581,ex1581,3600,1581
1582,ex1582,3606,1582
1583,ex1583,3607,1583
1584,ex1584,3608,1584
1585,ex1585,3609,1585
1586,ex1586,3610,1586
1587,ex1587,3614,1587
1588,ex1588,3615,1588
1589,ex1589,3616,1589
1590,ex1590,3617,1590
1591,ex1591,3618,1591
1592,ex1592,3619,1592
1593,ex1593,3620,1593
1594,ex1594,3622,1594
1595,ex1595,3623,1595
1596,ex1596,3624,1596
1597,ex1597,3625,1597
1598,ex1598,3626,1598
1599,ex1599,3627,1599
1600,ex1600,3628,1600
1601,ex1601,3636,1601
1602,ex1602,3639,1602
1603,ex1603,3640,1603
1604,ex1604,3641,1604
1605,ex1605,3642,1605
1606,ex1606,3643,1606
1607,ex1607,3665,1607
1608,ex1608,3666,1608
1609,ex1609,3739,1609
1610,ex1610,3740,1610
1611,ex1611,3741,1611
1612,ex1612,3742,1612
1613,ex1613,3743,1613
1614,ex1614,3744,1614
1615,ex1615,3745,1615
1616,ex1616,3746,1616
1617,ex1617,3747,1617
1618,ex1618,3751,1618
1619,ex1619,3752,1619
1620,ex1620,3753,1620
1621,ex1621,3754,1621
1622,ex1622,3755,1622
1623,ex1623,3763,1623
1624,ex1624,3764,1624
1625,ex1625,3766,1625
1626,ex1626,3768,1626
1627,ex1627,3769,1627
1628,ex1628,3770,1628
1629,ex1629,3783,1629
1630,ex1630,3784,1630
1631,ex1631,3785,1631
1632,ex1632,3786,1632
1633,ex1633,3809,1633
1634,ex1634,3917,1634
1635,ex1635,3918,1635
1636,ex1636,3919,1636
1637,ex1637,3921,1637
1638,ex1638,3922,1638
1639,ex1639,3923,1639
1640,ex1640,3929,1640
1641,ex1641,3930,1641
1642,ex1642,3931,1642
1643,ex1643,3933,1643
1644,ex1644,3934,1644
1645,ex1645,3935,1645
1646,ex1646,3936,1646
1647,ex1647,3937,1647
1648,ex1648,3938,1648
1649,ex1649,3939,1649
1650,ex1650,3940,1650
1651,ex1651,3941,1651
1652,ex1652,3942,1652
1653,ex1653,3943,1653
1654,ex1654,3945,1654
1655,ex1655,3946,1655
1656,ex1656,3947,1656
1657,ex1657,3949,1657
1658,ex1658,3950,1658
1659,ex1659,3951,1659
1660,ex1660,3952,1660
1661,ex1661,3953,1661
1662,ex1662,3954,1662
1663,ex1663,3955,1663
1664,ex1664,3956,1664
1665,ex1665,3957,1665
1666,ex1666,3958,1666
1667,ex1667,3959,1667
1668,ex1668,3960,1668
1669,ex1669,3961,1669
1670,ex1670,3962,1670
1671,ex1671,3963,1671
1672,ex1672,3964,1672
1673,ex1673,3965,1673
1674,ex1674,3966,1674
1675,ex1675,3967,1675
1676,ex1676,3968,1676
1677,ex1677,3969,1677
1678,ex1678,3970,1678
1679,ex1679,3971,1679
1680,ex1680,3972,1680
1681,ex1681,3973,1681
1682,ex1682,3974,1682
1683,ex1683,3975,1683
1684,ex1684,3977,1684
1685,ex1685,3978,1685
1686,ex1686,3979,1686
1687,ex1687,3980,1687
1688,ex1688,3981,1688
1689,ex1689,3982,1689
1690,ex1690,3983,1690
1691,ex1691,3984,1691
1692,ex1692,3985,1692
1693,ex1693,3986,1693
1694,ex1694,3987,1694
1695,ex1695,3988,1695
1696,ex1696,3989,1696
1697,ex1697,3990,1697
1698,ex1698,3991,1698
1699,ex1699,3992,1699
1700,ex1700,3993,1700
1701,ex1701,3994,1701
1702,ex1702,3996,1702
1703,ex1703,3997,1703
1704,ex1704,3998,1704
1705,ex1705,3999,1705
1706,ex1706,4000,1706
1707,ex1707,4001,1707
1708,ex1708,4002,1708
1709,ex1709,4003,1709
1710,ex1710,4004,1710
1711,ex1711,4005,1711
1712,ex1712,4006,1712
1713,ex1713,4007,1713
1714,ex1714,4008,1714
1715,ex1715,4009,1715
1716,ex1716,4010,1716
1717,ex1717,4011,1717
1718,ex1718,4012,1718
1719,ex1719,4013,1719
1720,ex1720,4014,1720
1721,ex1721,4015,1721
1722,ex1722,4016,1722
1723,ex1723,4017,1723
1724,ex1724,4018,1724
1725,ex1725,4019,1725
1726,ex1726,4020,1726
1727,ex1727,4021,1727
1728,ex1728,4022,1728
1729,ex1729,4023,1729
1730,ex1730,4025,1730
1731,ex1731,4026,1731
1732,ex1732,4027,1732
1733,ex1733,4028,1733
1734,ex1734,4029,1734
1735,ex1735,4030,1735
1736,ex1736,4031,1736
1737,ex1737,4032,1737
1738,ex1738,4033,1738
1739,ex1739,4034,1739
1740,ex1740,4035,1740
1741,ex1741,4036,1741
1742,ex1742,4037,1742
1743,ex1743,4038,1743
1744,ex1744,4039,1744
1745,ex1745,4040,1745
1746,ex1746,4041,1746
1747,ex1747,4042,1747
1748,ex1748,4043,1748
1749,ex1749,4045,1749
1750,ex1750,4046,1750
1751,ex1751,4047,1751
1752,ex1752,4048,1752
1753,ex1753,4049,1753
1754,ex1754,4050,1754
1755,ex1755,4051,1755
1756,ex1756,4052,1756
1757,ex1757,4053,1757
1758,ex1758,4054,1758
1759,ex1759,4055,1759
1760,ex1760,4056,1760
1761,ex1761,4057,1761
1762,ex1762,4058,1762
1763,ex1763,4059,1763
1764,ex1764,4060,1764
1765,ex1765,4061,1765
1766,ex1766,4062,1766
1767,ex1767,4063,1767
1768,ex1768,4064,1768
1769,ex1769,4065,1769
1770,ex1770,4066,1770
1771,ex1771,4067,1771
1772,ex1772,4068,1772
1773,ex1773,4069,1773
1774,ex1774,4070,1774
1775,ex1775,4071,1775
1776,ex1776,4072,1776
1777,ex1777,4073,1777
1778,ex1778,4074,1778
1779,ex1779,4075,1779
1780,ex1780,4076,1780
1781,ex1781,4077,1781
1782,ex1782,4078,1782
1783,ex1783,4079,1783
1784,ex1784,4080,1784
1785,ex1785,4081,1785
1786,ex1786,4082,1786
1787,ex1787,4083,1787
1788,ex1788,4084,1788
1789,ex1789,4085,1789
1790,ex1790,4086,1790
1791,ex1791,4087,1791
1792,ex1792,4088,1792
1793,ex1793,4089,1793
1794,ex1794,4090,1794
1795,ex1795,4091,1795
1796,ex1796,4092,1796
1797,ex1797,4093,1797
1798,ex1798,4094,1798
1799,ex1799,4099,1799
1800,ex1800,4101,1800
1801,ex1801,4102,1801
1802,ex1802,4103,1802
1803,ex1803,4104,1803
1804,ex1804,4105,1804
1805,ex1805,4106,1805
1806,ex1806,4107,1806
1807,ex1807,4108,1807
1808,ex1808,4109,1808
1809,ex1809,4110,1809
1810,ex1810,4111,1810
1811,ex1811,4112,1811
1812,ex1812,4113,1812
1813,ex1813,4114,1813
1814,ex1814,4115,1814
1815,ex1815,4116,1815
1816,ex1816,4117,1816
1817,ex1817,4118,1817
1818,ex1818,4119,1818
1819,ex1819,4120,1819
1820,ex1820,4121,1820
1821,ex1821,4122,1821
1822,ex1822,4123,1822
1823,ex1823,4124,1823
1824,ex1824,4125,1824
1825,ex1825,4127,1825
1826,ex1826,4128,1826
1827,ex1827,4129,1827
1828,ex1828,4130,1828
1829,ex1829,4131,1829
1830,ex1830,4132,1830
1831,ex1831,4135,1831
1832,ex1832,4136,1832
1833,ex1833,4138,1833
1834,ex1834,4139,1834
1835,ex1835,4140,1835
1836,ex1836,4141,1836
1837,ex1837,4142,1837
1838,ex1838,4143,1838
1839,ex1839,4145,1839
1840,ex1840,4146,1840
1841,ex1841,4147,1841
1842,ex1842,4149,1842
1843,ex1843,4169,1843
1844,ex1844,4173,1844
1845,ex1845,4179,1845
1846,ex1846,4190,1846
1847,ex1847,4224,1847
1848,ex1848,4225,1848
1849,ex1849,4226,1849
1850,ex1850,4227,1850
1851,ex1851,4228,1851
1852,ex1852,4229,1852
1853,ex1853,4233,1853
1854,ex1854,4239,1854
1855,ex1855,4243,1855
1856,ex1856,4244,1856
1857,ex1857,4245,1857
1858,ex1858,4246,1858
1859,ex1859,4247,1859
1860,ex1860,4249,1860
1861,ex1861,4252,1861
1862,ex1862,4254,1862
1863,ex1863,4256,1863
1864,ex1864,4258,1864
1865,ex1865,4259,1865
1866,ex1866,4260,1866
1867,ex1867,4261,1867
1868,ex1868,4262,1868
1869,ex1869,4263,1869
1870,ex1870,4264,1870
1871,ex1871,4265,1871
1872,ex1872,4266,1872
1873,ex1873,4267,1873
1874,ex1874,4268,1874
1875,ex1875,4269,1875
1876,ex1876,4270,1876
1877,ex1877,4271,1877
1878,ex1878,4272,1878
1879,ex1879,4273,1879
1880,ex1880,4274,1880
1881,ex1881,4275,1881
1882,ex1882,4276,1882
1883,ex1883,4278,1883
1884,ex1884,4279,1884
1885,ex1885,4280,1885
1886,ex1886,4281,1886
1887,ex1887,4282,1887
1888,ex1888,4283,1888
1889,ex1889,4285,1889
1890,ex1890,4286,1890
1891,ex1891,4290,1891
1892,ex1892,4291,1892
1893,ex1893,4292,1893
1894,ex1894,4293,1894
1895,ex1895,4294,1895
1896,ex1896,4295,1896
1897,ex1897,4296,1897
1898,ex1898,4297,1898
1899,ex1899,4298,1899
1900,ex1900,4299,1900
1901,ex1901,4300,1901
1902,ex1902,4301,1902
1903,ex1903,4302,1903
1904,ex1904,4303,1904
1905,ex1905,4304,1905
1906,ex1906,4305,1906
1907,ex1907,4306,1907
1908,ex1908,4307,1908
1909,ex1909,4308,1909
1910,ex1910,4310,1910
1911,ex1911,4316,1911
1912,ex1912,4322,1912
1913,ex1913,4323,1913
1914,ex1914,4325,1914
1915,ex1915,4453,1915
1916,ex1916,4663,1916
1917,ex1917,4664,1917
1918,ex1918,4665,1918
1919,ex1919,4666,1919
1920,ex1920,4667,1920
1921,ex1921,4668,1921
1922,ex1922,4669,1922
1923,ex1923,4866,1923
1924,ex1924,4872,1924
1925,ex1925,4937,1925
1926,ex1926,5112,1926
1927,ex1927,5190,1927
