exercise_index,entity_id,original_question_id,previous_exercise_index
1188,ex1188,87443,1506
1189,ex1189,87471,1507
1190,ex1190,87514,1508
1191,ex1191,87515,1509
1192,ex1192,87517,1510
1193,ex1193,87518,1511
1194,ex1194,87536,1512
1195,ex1195,87539,1513
1196,ex1196,87540,1514
1197,ex1197,87550,1515
1198,ex1198,87557,1516
1199,ex1199,87559,1517
1200,ex1200,87570,1518
1201,ex1201,87595,1519
1202,ex1202,88422,1529
1203,ex1203,88484,1531
1204,ex1204,88515,1532
1205,ex1205,88541,1533
1206,ex1206,88558,1534
1207,ex1207,88861,1536
1208,ex1208,89661,1556
1209,ex1209,89662,1557
1210,ex1210,89663,1558
1211,ex1211,89664,1559
1212,ex1212,89665,1560
1213,ex1213,89666,1561
1214,ex1214,89667,1562
1215,ex1215,89668,1563
1216,ex1216,89669,1564
1217,ex1217,89670,1565
1218,ex1218,89701,1566
1219,ex1219,89702,1567
1220,ex1220,89703,1568
1221,ex1221,89704,1569
1222,ex1222,89705,1570
1223,ex1223,89706,1571
1224,ex1224,89707,1572
1225,ex1225,89708,1573
1226,ex1226,89709,1574
1227,ex1227,89710,1575
1228,ex1228,89711,1576
1229,ex1229,89712,1577
1230,ex1230,89713,1578
1231,ex1231,89714,1579
1232,ex1232,89715,1580
1233,ex1233,89716,1581
1234,ex1234,89717,1582
1235,ex1235,89718,1583
1236,ex1236,89719,1584
1237,ex1237,89720,1585
1238,ex1238,89721,1586
1239,ex1239,89722,1587
1240,ex1240,89723,1588
1241,ex1241,89724,1589
1242,ex1242,89725,1590
1243,ex1243,89726,1591
1244,ex1244,89727,1592
1245,ex1245,89728,1593
1246,ex1246,89729,1594
1247,ex1247,89730,1595
1248,ex1248,89731,1596
1249,ex1249,89732,1597
1250,ex1250,89733,1598
1251,ex1251,89734,1599
1252,ex1252,89735,1600
1253,ex1253,89736,1601
1254,ex1254,89737,1602
1255,ex1255,89738,1603
1256,ex1256,89739,1604
1257,ex1257,89740,1605
1258,ex1258,89741,1606
1259,ex1259,89742,1607
1260,ex1260,89743,1608
1261,ex1261,89744,1609
1262,ex1262,89745,1610
1263,ex1263,89746,1611
1264,ex1264,89747,1612
1265,ex1265,89748,1613
1266,ex1266,89749,1614
1267,ex1267,89750,1615
1268,ex1268,89752,1616
1269,ex1269,89753,1617
1270,ex1270,89754,1618
1271,ex1271,89755,1619
1272,ex1272,89756,1620
1273,ex1273,89757,1621
1274,ex1274,89758,1622
1275,ex1275,89759,1623
1276,ex1276,89760,1624
1277,ex1277,89821,1628
1278,ex1278,89822,1629
1279,ex1279,89823,1630
1280,ex1280,89824,1631
1281,ex1281,89825,1632
1282,ex1282,89826,1633
1283,ex1283,89827,1634
1284,ex1284,89828,1635
1285,ex1285,89829,1636
1286,ex1286,89830,1637
1287,ex1287,89851,1639
1288,ex1288,89852,1640
1289,ex1289,89853,1641
1290,ex1290,89854,1642
1291,ex1291,89855,1643
1292,ex1292,89856,1644
1293,ex1293,89857,1645
1294,ex1294,89858,1646
1295,ex1295,89859,1647
1296,ex1296,89860,1648
1297,ex1297,89861,1649
1298,ex1298,89862,1650
1299,ex1299,89863,1651
1300,ex1300,89864,1652
1301,ex1301,89865,1653
1302,ex1302,89866,1654
1303,ex1303,89867,1655
1304,ex1304,89868,1656
1305,ex1305,89869,1657
1306,ex1306,89870,1658
1307,ex1307,89881,1659
1308,ex1308,89882,1660
1309,ex1309,89883,1661
1310,ex1310,89884,1662
1311,ex1311,89885,1663
1312,ex1312,89886,1664
1313,ex1313,89887,1665
1314,ex1314,89888,1666
1315,ex1315,89889,1667
1316,ex1316,89890,1668
1317,ex1317,89891,1669
1318,ex1318,89892,1670
1319,ex1319,89893,1671
1320,ex1320,89894,1672
1321,ex1321,89895,1673
1322,ex1322,89896,1674
1323,ex1323,89897,1675
1324,ex1324,89898,1676
1325,ex1325,89899,1677
1326,ex1326,89900,1678
1327,ex1327,89901,1679
1328,ex1328,89902,1680
1329,ex1329,89903,1681
1330,ex1330,89904,1682
1331,ex1331,89905,1683
1332,ex1332,89906,1684
1333,ex1333,89907,1685
1334,ex1334,89908,1686
1335,ex1335,89909,1687
1336,ex1336,89910,1688
1337,ex1337,89911,1689
1338,ex1338,89912,1690
1339,ex1339,89913,1691
1340,ex1340,89914,1692
1341,ex1341,89915,1693
1342,ex1342,89916,1694
1343,ex1343,89917,1695
1344,ex1344,89918,1696
1345,ex1345,89919,1697
1346,ex1346,89920,1698
1347,ex1347,89921,1699
1348,ex1348,89922,1700
1349,ex1349,89923,1701
1350,ex1350,89924,1702
1351,ex1351,89925,1703
1352,ex1352,89926,1704
1353,ex1353,89927,1705
1354,ex1354,89928,1706
1355,ex1355,89929,1707
1356,ex1356,89930,1708
1357,ex1357,89931,1709
1358,ex1358,89932,1710
1359,ex1359,89933,1711
1360,ex1360,89934,1712
1361,ex1361,89935,1713
1362,ex1362,89936,1714
1363,ex1363,89937,1715
1364,ex1364,89938,1716
1365,ex1365,89939,1717
1366,ex1366,89940,1718
1367,ex1367,89941,1719
1368,ex1368,89942,1720
1369,ex1369,89943,1721
1370,ex1370,89944,1722
1371,ex1371,89945,1723
1372,ex1372,89946,1724
1373,ex1373,89947,1725
1374,ex1374,89948,1726
1375,ex1375,89949,1727
1376,ex1376,89950,1728
1377,ex1377,89951,1729
1378,ex1378,89952,1730
1379,ex1379,89953,1731
1380,ex1380,89954,1732
1381,ex1381,89955,1733
1382,ex1382,89956,1734
1383,ex1383,89957,1735
1384,ex1384,89958,1736
1385,ex1385,89959,1737
1386,ex1386,89960,1738
1387,ex1387,89961,1739
1388,ex1388,89962,1740
1389,ex1389,89963,1741
1390,ex1390,89964,1742
1391,ex1391,89965,1743
1392,ex1392,89966,1744
1393,ex1393,89967,1745
1394,ex1394,89968,1746
1395,ex1395,89969,1747
1396,ex1396,89970,1748
1397,ex1397,90209,1749
1398,ex1398,90314,1753
1399,ex1399,90323,1754
1400,ex1400,90326,1755
1401,ex1401,90329,1756
1402,ex1402,90332,1757
1403,ex1403,90335,1758
1404,ex1404,90338,1759
1405,ex1405,90353,1760
1406,ex1406,90416,1761
1407,ex1407,90440,1762
1408,ex1408,90470,1763
1409,ex1409,90479,1764
1410,ex1410,90501,1765
1411,ex1411,90531,1766
1412,ex1412,90534,1767
1413,ex1413,90537,1768
1414,ex1414,90540,1769
1415,ex1415,90543,1770
1416,ex1416,90578,1771
1417,ex1417,90639,1772
1418,ex1418,90645,1773
1419,ex1419,90658,1774
1420,ex1420,90659,1775
1421,ex1421,90688,1776
1422,ex1422,90692,1777
1423,ex1423,90693,1778
1424,ex1424,90701,1779
1425,ex1425,92325,1800
1426,ex1426,92333,1801
1427,ex1427,92338,1802
1428,ex1428,93377,1818
1429,ex1429,93378,1819
1430,ex1430,93379,1820
1431,ex1431,93380,1821
1432,ex1432,93382,1822
1433,ex1433,93383,1823
1434,ex1434,93384,1824
1435,ex1435,93388,1825
1436,ex1436,93389,1826
1437,ex1437,93393,1827
1438,ex1438,93397,1828
1439,ex1439,93399,1829
1440,ex1440,93401,1830
1441,ex1441,93404,1831
1442,ex1442,93405,1832
1443,ex1443,93406,1833
1444,ex1444,93407,1834
1445,ex1445,93410,1835
1446,ex1446,93412,1836
1447,ex1447,93417,1837
1448,ex1448,93418,1838
1449,ex1449,93419,1839
1450,ex1450,93420,1840
1451,ex1451,93421,1841
1452,ex1452,93423,1842
1453,ex1453,93426,1843
1454,ex1454,93429,1844
1455,ex1455,93435,1845
1456,ex1456,93440,1846
1457,ex1457,93441,1847
1458,ex1458,93444,1848
1459,ex1459,93445,1849
1460,ex1460,93447,1850
1461,ex1461,93451,1851
1462,ex1462,93452,1852
1463,ex1463,93453,1853
1464,ex1464,93455,1854
1465,ex1465,93456,1855
1466,ex1466,93458,1856
1467,ex1467,93461,1857
1468,ex1468,93462,1858
1469,ex1469,93463,1859
1470,ex1470,93468,1860
1471,ex1471,93469,1861
1472,ex1472,93470,1862
1473,ex1473,94778,1882
1474,ex1474,97531,1886
1475,ex1475,97535,1887
1476,ex1476,97539,1888
1477,ex1477,97543,1889
1478,ex1478,97547,1890
1479,ex1479,97551,1891
1480,ex1480,97555,1892
1481,ex1481,97559,1893
1482,ex1482,97563,1894
1483,ex1483,97567,1895
1484,ex1484,97571,1896
1485,ex1485,97575,1897
1486,ex1486,97579,1898
1487,ex1487,97583,1899
1488,ex1488,97587,1900
1489,ex1489,97591,1901
1490,ex1490,97595,1902
1491,ex1491,97599,1903
1492,ex1492,97603,1904
1493,ex1493,97607,1905
1494,ex1494,97611,1906
1495,ex1495,97615,1907
1496,ex1496,97619,1908
1497,ex1497,97623,1909
1498,ex1498,97627,1910
1499,ex1499,97631,1911
1500,ex1500,97635,1912
1501,ex1501,97639,1913
1502,ex1502,97643,1914
1503,ex1503,97647,1915
1504,ex1504,97650,1916
1505,ex1505,97655,1917
1506,ex1506,97659,1918
1507,ex1507,97663,1919
1508,ex1508,97667,1920
1509,ex1509,97671,1921
1510,ex1510,97675,1922
1511,ex1511,97679,1923
1512,ex1512,97683,1924
1513,ex1513,97687,1925
1514,ex1514,97691,1926
1515,ex1515,97695,1927
1516,ex1516,97699,1928
1517,ex1517,97703,1929
1518,ex1518,97707,1930
1519,ex1519,97711,1931
1520,ex1520,97715,1932
1521,ex1521,97719,1933
1522,ex1522,97723,1934
1523,ex1523,97727,1935
1524,ex1524,97731,1936
1525,ex1525,97735,1937
1526,ex1526,97739,1938
1527,ex1527,97743,1939
1528,ex1528,97747,1940
1529,ex1529,97751,1941
1530,ex1530,97755,1942
1531,ex1531,97759,1943
1532,ex1532,97763,1944
1533,ex1533,97767,1945
1534,ex1534,97772,1946
1535,ex1535,97776,1947
1536,ex1536,97780,1948
1537,ex1537,97784,1949
1538,ex1538,97788,1950
1539,ex1539,97792,1951
1540,ex1540,97796,1952
1541,ex1541,97800,1953
1542,ex1542,97804,1954
1543,ex1543,97808,1955
1544,ex1544,97812,1956
1545,ex1545,97816,1957
1546,ex1546,97820,1958
1547,ex1547,97824,1959
1548,ex1548,97828,1960
1549,ex1549,97832,1961
1550,ex1550,97836,1962
1551,ex1551,97840,1963
1552,ex1552,97844,1964
1553,ex1553,97848,1965
1554,ex1554,97852,1966
1555,ex1555,97856,1967
1556,ex1556,97860,1968
1557,ex1557,97864,1969
1558,ex1558,97868,1970
1559,ex1559,97872,1971
1560,ex1560,97876,1972
1561,ex1561,97880,1973
1562,ex1562,97884,1974
1563,ex1563,97888,1975
1564,ex1564,97892,1976
1565,ex1565,97896,1977
1566,ex1566,97900,1978
1567,ex1567,97904,1979
1568,ex1568,97908,1980
1569,ex1569,97912,1981
1570,ex1570,97916,1982
1571,ex1571,97920,1983
1572,ex1572,97924,1984
1573,ex1573,97928,1985
1574,ex1574,99008,1986
